3.57238	-0.00244799	3.97256	-1.22889	
3.58029	-0.00246756	3.93953	-1.23867	
3.58814	-0.00248711	3.90699	-1.24844	
3.59592	-0.00250664	3.87494	-1.2582	
3.60364	-0.00252614	3.84336	-1.26795	
3.6113	-0.00254563	3.81226	-1.27768	
3.61889	-0.00256509	3.7816	-1.28741	
3.62642	-0.00258453	3.75139	-1.29712	
3.6339	-0.00260395	3.72161	-1.30683	
3.64131	-0.00262334	3.69225	-1.31652	
3.64866	-0.00264271	3.6633	-1.32619	
3.65596	-0.00266206	3.63476	-1.33586	
3.6632	-0.00268138	3.60661	-1.34551	
3.67039	-0.00270067	3.57884	-1.35516	
3.67752	-0.00271994	3.55145	-1.36478	
3.6846	-0.00273918	3.52442	-1.3744	
3.69162	-0.0027584	3.49776	-1.384	
3.69859	-0.00277759	3.47144	-1.39359	
3.7055	-0.00279675	3.44547	-1.40316	
3.71237	-0.00281588	3.41984	-1.41272	
3.71918	-0.00283499	3.39453	-1.42227	
3.72595	-0.00285407	3.36954	-1.4318	
3.73266	-0.00287311	3.34487	-1.44131	
3.73933	-0.00289213	3.3205	-1.45082	
3.74594	-0.00291112	3.29644	-1.4603	
3.75251	-0.00293007	3.27267	-1.46977	
3.75904	-0.002949	3.24919	-1.47923	
3.76551	-0.00296789	3.22599	-1.48866	
3.77194	-0.00298675	3.20306	-1.49809	
3.77832	-0.00300558	3.18041	-1.50749	
3.78466	-0.00302437	3.15802	-1.51688	
3.79096	-0.00304313	3.1359	-1.52625	
3.79721	-0.00306185	3.11402	-1.5356	
3.80341	-0.00308055	3.0924	-1.54494	
3.80958	-0.0030992	3.07102	-1.55426	
3.8157	-0.00311782	3.04988	-1.56356	
3.82177	-0.0031364	3.02897	-1.57284	
3.82781	-0.00315495	3.0083	-1.58211	
3.83381	-0.00317346	2.98785	-1.59135	
3.83976	-0.00319193	2.96762	-1.60058	
3.84568	-0.00321036	2.94761	-1.60978	
3.85155	-0.00322875	2.92781	-1.61897	
3.85739	-0.00324711	2.90822	-1.62814	
3.86319	-0.00326542	2.88883	-1.63728	
3.86895	-0.0032837	2.86965	-1.64641	
3.87467	-0.00330193	2.85066	-1.65552	
3.88035	-0.00332012	2.83186	-1.6646	
3.88599	-0.00333827	2.81326	-1.67367	
3.8916	-0.00335638	2.79484	-1.68271	
3.89717	-0.00337444	2.7766	-1.69173	
3.90271	-0.00339246	2.75855	-1.70073	
3.90821	-0.00341044	2.74067	-1.70971	
3.91367	-0.00342837	2.72296	-1.71866	
3.9191	-0.00344625	2.70543	-1.72759	
3.92449	-0.00346409	2.68806	-1.7365	
3.92985	-0.00348189	2.67085	-1.74539	
3.93518	-0.00349964	2.65381	-1.75425	
3.94047	-0.00351734	2.63693	-1.76309	
3.94572	-0.00353499	2.6202	-1.7719	
3.95095	-0.0035526	2.60362	-1.78069	
3.95614	-0.00357015	2.5872	-1.78946	
3.9613	-0.00358766	2.57092	-1.7982	
3.96642	-0.00360512	2.55479	-1.80692	
3.97152	-0.00362253	2.5388	-1.81561	
3.97658	-0.00363989	2.52295	-1.82428	
3.98161	-0.00365719	2.50724	-1.83292	
3.98661	-0.00367445	2.49167	-1.84153	
3.99158	-0.00369165	2.47623	-1.85012	
3.99651	-0.0037088	2.46092	-1.85868	
4.00142	-0.0037259	2.44574	-1.86722	
4.0063	-0.00374295	2.43069	-1.87573	
4.01114	-0.00375994	2.41576	-1.88421	
4.01596	-0.00377687	2.40096	-1.89266	
4.02075	-0.00379376	2.38628	-1.90109	
4.0255	-0.00381058	2.37172	-1.90949	
4.03023	-0.00382735	2.35728	-1.91786	
4.03493	-0.00384407	2.34295	-1.92621	
4.03961	-0.00386073	2.32874	-1.93452	
4.04425	-0.00387733	2.31464	-1.94281	
4.04886	-0.00389388	2.30065	-1.95107	
4.05345	-0.00391036	2.28677	-1.9593	
4.05801	-0.00392679	2.27299	-1.9675	
4.06254	-0.00394316	2.25933	-1.97567	
4.06705	-0.00395947	2.24577	-1.98381	
4.07153	-0.00397572	2.23231	-1.99192	
4.07598	-0.00399192	2.21895	-2	
4.0804	-0.00400805	2.20569	-2.00805	
4.0848	-0.00402412	2.19253	-2.01607	
4.08917	-0.00404013	2.17947	-2.02406	
4.09352	-0.00405608	2.16651	-2.03202	
4.09784	-0.00407197	2.15364	-2.03995	
4.10213	-0.00408779	2.14086	-2.04785	
4.1064	-0.00410356	2.12818	-2.05571	
4.11065	-0.00411926	2.11558	-2.06355	
4.11487	-0.0041349	2.10308	-2.07135	
4.11906	-0.00415047	2.09066	-2.07912	
4.12323	-0.00416598	2.07833	-2.08686	
4.12737	-0.00418143	2.06609	-2.09457	
4.13149	-0.00419681	2.05393	-2.10224	
4.13559	-0.00421213	2.04186	-2.10989	
4.13966	-0.00422738	2.02987	-2.1175	
4.14371	-0.00424257	2.01796	-2.12507	
4.14773	-0.00425769	2.00613	-2.13262	
4.15173	-0.00427275	1.99439	-2.14013	
4.15571	-0.00428774	1.98272	-2.14761	
4.15966	-0.00430266	1.97113	-2.15505	
4.16359	-0.00431752	1.95961	-2.16247	
4.1675	-0.00433231	1.94818	-2.16985	
4.17139	-0.00434704	1.93681	-2.17719	
4.17525	-0.00436169	1.92553	-2.1845	
4.17909	-0.00437628	1.91431	-2.19178	
4.18291	-0.0043908	1.90317	-2.19902	
4.1867	-0.00440525	1.8921	-2.20623	
4.19047	-0.00441964	1.8811	-2.21341	
4.19423	-0.00443396	1.87017	-2.22055	
4.19796	-0.0044482	1.85931	-2.22766	
4.20166	-0.00446238	1.84852	-2.23473	
4.20535	-0.00447649	1.8378	-2.24177	
4.20901	-0.00449053	1.82715	-2.24877	
4.21266	-0.00450451	1.81656	-2.25574	
4.21628	-0.00451841	1.80604	-2.26267	
4.21988	-0.00453224	1.79558	-2.26957	
4.22346	-0.004546	1.78519	-2.27643	
4.22702	-0.0045597	1.77486	-2.28326	
4.23056	-0.00457332	1.76459	-2.29006	
4.23408	-0.00458687	1.75439	-2.29681	
4.23758	-0.00460035	1.74425	-2.30354	
4.24106	-0.00461377	1.73417	-2.31023	
4.24452	-0.00462711	1.72415	-2.31688	
4.24796	-0.00464038	1.71419	-2.3235	
4.25137	-0.00465358	1.70429	-2.33008	
4.25477	-0.00466671	1.69445	-2.33663	
4.25815	-0.00467976	1.68467	-2.34314	
4.26151	-0.00469275	1.67495	-2.34961	
4.26485	-0.00470567	1.66528	-2.35605	
4.26817	-0.00471851	1.65567	-2.36246	
4.27147	-0.00473129	1.64612	-2.36883	
4.27476	-0.00474399	1.63662	-2.37516	
4.27802	-0.00475662	1.62718	-2.38146	
4.28127	-0.00476918	1.61779	-2.38772	
4.28449	-0.00478167	1.60846	-2.39395	
4.2877	-0.00479409	1.59918	-2.40014	
4.29089	-0.00480644	1.58996	-2.4063	
4.29406	-0.00481871	1.58079	-2.41242	
4.29721	-0.00483092	1.57167	-2.4185	
4.30035	-0.00484305	1.5626	-2.42455	
4.30346	-0.00485511	1.55359	-2.43056	
4.30656	-0.0048671	1.54463	-2.43654	
4.30964	-0.00487902	1.53571	-2.44248	
4.3127	-0.00489087	1.52685	-2.44839	
4.31575	-0.00490264	1.51804	-2.45426	
4.31878	-0.00491435	1.50928	-2.46009	
4.32179	-0.00492598	1.50057	-2.46589	
4.32478	-0.00493755	1.4919	-2.47166	
4.32775	-0.00494904	1.48329	-2.47738	
4.33071	-0.00496046	1.47472	-2.48308	
4.33365	-0.00497181	1.46621	-2.48874	
4.33658	-0.00498309	1.45774	-2.49436	
4.33948	-0.0049943	1.44931	-2.49994	
4.34237	-0.00500544	1.44094	-2.5055	
4.34525	-0.00501651	1.43261	-2.51101	
4.3481	-0.00502751	1.42432	-2.5165	
4.35094	-0.00503844	1.41609	-2.52194	
4.35377	-0.0050493	1.40789	-2.52735	
4.35658	-0.00506008	1.39975	-2.53273	
4.35937	-0.0050708	1.39165	-2.53807	
4.36214	-0.00508145	1.38359	-2.54338	
4.3649	-0.00509203	1.37558	-2.54865	
4.36765	-0.00510254	1.36761	-2.55389	
4.37037	-0.00511298	1.35969	-2.55909	
4.37308	-0.00512335	1.35181	-2.56426	
4.37578	-0.00513365	1.34397	-2.56939	
4.37846	-0.00514388	1.33618	-2.57449	
4.38112	-0.00515405	1.32842	-2.57956	
4.38377	-0.00516414	1.32071	-2.58459	
4.38641	-0.00517417	1.31305	-2.58958	
4.38903	-0.00518413	1.30542	-2.59455	
4.39163	-0.00519402	1.29784	-2.59947	
4.39422	-0.00520384	1.2903	-2.60437	
4.39679	-0.0052136	1.2828	-2.60923	
4.39935	-0.00522329	1.27534	-2.61406	
4.40189	-0.00523291	1.26792	-2.61885	
4.40442	-0.00524246	1.26054	-2.62361	
4.40693	-0.00525195	1.2532	-2.62834	
4.40943	-0.00526137	1.24591	-2.63303	
4.41192	-0.00527072	1.23865	-2.63769	
4.41439	-0.00528001	1.23143	-2.64232	
4.41684	-0.00528923	1.22425	-2.64691	
4.41928	-0.00529839	1.21711	-2.65147	
4.42171	-0.00530748	1.21001	-2.656	
4.42412	-0.0053165	1.20294	-2.6605	
4.42652	-0.00532546	1.19592	-2.66496	
4.42891	-0.00533436	1.18893	-2.66939	
4.43128	-0.00534319	1.18198	-2.67379	
4.43364	-0.00535195	1.17507	-2.67816	
4.43598	-0.00536066	1.1682	-2.6825	
4.43831	-0.00536929	1.16136	-2.6868	
4.44062	-0.00537787	1.15456	-2.69107	
4.44293	-0.00538638	1.1478	-2.69531	
4.44522	-0.00539483	1.14108	-2.69952	
4.44749	-0.00540321	1.13439	-2.70369	
4.44975	-0.00541153	1.12774	-2.70784	
4.452	-0.00541979	1.12112	-2.71195	
4.45424	-0.00542799	1.11454	-2.71604	
4.45646	-0.00543613	1.108	-2.72009	
4.45867	-0.0054442	1.10149	-2.72411	
4.46087	-0.00545221	1.09501	-2.7281	
4.46305	-0.00546016	1.08858	-2.73206	
4.46522	-0.00546806	1.08217	-2.73599	
4.46738	-0.00547589	1.07581	-2.73989	
4.46952	-0.00548366	1.06947	-2.74376	
4.47166	-0.00549137	1.06317	-2.7476	
4.47378	-0.00549902	1.05691	-2.75141	
4.47588	-0.00550661	1.05068	-2.75519	
4.47798	-0.00551414	1.04448	-2.75895	
4.48006	-0.00552161	1.03832	-2.76267	
4.48213	-0.00552903	1.03219	-2.76636	
4.48419	-0.00553638	1.0261	-2.77002	
4.48624	-0.00554368	1.02003	-2.77366	
4.48827	-0.00555092	1.014	-2.77727	
4.49029	-0.00555811	1.00801	-2.78084	
4.4923	-0.00556523	1.00205	-2.78439	
4.4943	-0.0055723	0.996115	-2.78791	
4.49629	-0.00557932	0.990217	-2.7914	
4.49826	-0.00558627	0.984351	-2.79487	
4.50022	-0.00559318	0.978518	-2.79831	
4.50218	-0.00560002	0.972716	-2.80172	
4.50412	-0.00560681	0.966946	-2.8051	
4.50604	-0.00561355	0.961208	-2.80845	
4.50796	-0.00562023	0.955502	-2.81178	
4.50987	-0.00562686	0.949827	-2.81508	
4.51176	-0.00563343	0.944183	-2.81835	
4.51364	-0.00563995	0.93857	-2.8216	
4.51551	-0.00564641	0.932988	-2.82482	
4.51737	-0.00565283	0.927437	-2.82801	
4.51922	-0.00565918	0.921917	-2.83118	
4.52106	-0.00566549	0.916427	-2.83432	
4.52289	-0.00567175	0.910967	-2.83743	
4.52471	-0.00567795	0.905537	-2.84052	
4.52651	-0.0056841	0.900138	-2.84358	
4.52831	-0.0056902	0.894768	-2.84662	
4.53009	-0.00569625	0.889428	-2.84963	
4.53186	-0.00570225	0.884118	-2.85262	
4.53363	-0.0057082	0.878837	-2.85558	
4.53538	-0.00571409	0.873586	-2.85851	
4.53712	-0.00571994	0.868364	-2.86143	
4.53885	-0.00572574	0.86317	-2.86431	
4.54057	-0.00573149	0.858006	-2.86718	
4.54228	-0.00573719	0.85287	-2.87001	
4.54399	-0.00574284	0.847763	-2.87283	
4.54568	-0.00574845	0.842684	-2.87562	
4.54736	-0.005754	0.837634	-2.87838	
4.54903	-0.00575951	0.832612	-2.88113	
4.55069	-0.00576497	0.827618	-2.88385	
4.55234	-0.00577039	0.822652	-2.88654	
4.55398	-0.00577575	0.817713	-2.88921	
4.55561	-0.00578108	0.812803	-2.89186	
4.55723	-0.00578635	0.80792	-2.89449	
4.55884	-0.00579158	0.803064	-2.89709	
4.56044	-0.00579676	0.798235	-2.89967	
4.56203	-0.0058019	0.793434	-2.90223	
4.56361	-0.005807	0.788659	-2.90477	
4.56519	-0.00581205	0.783912	-2.90728	
4.56675	-0.00581705	0.779191	-2.90977	
4.5683	-0.00582201	0.774497	-2.91224	
4.56985	-0.00582693	0.769829	-2.91469	
4.57138	-0.00583181	0.765187	-2.91712	
4.57291	-0.00583664	0.760572	-2.91952	
4.57443	-0.00584143	0.755983	-2.92191	
4.57593	-0.00584617	0.751419	-2.92427	
4.57743	-0.00585088	0.746882	-2.92661	
4.57892	-0.00585554	0.74237	-2.92893	
4.5804	-0.00586016	0.737884	-2.93123	
4.58187	-0.00586474	0.733423	-2.93351	
4.58333	-0.00586928	0.728988	-2.93577	
4.58479	-0.00587378	0.724577	-2.93801	
4.58623	-0.00587824	0.720192	-2.94023	
4.58767	-0.00588265	0.715832	-2.94243	
4.5891	-0.00588703	0.711497	-2.94461	
4.59051	-0.00589137	0.707186	-2.94677	
4.59192	-0.00589567	0.7029	-2.94891	
4.59333	-0.00589993	0.698638	-2.95103	
4.59472	-0.00590415	0.694401	-2.95313	
4.5961	-0.00590834	0.690187	-2.95521	
4.59748	-0.00591248	0.685998	-2.95727	
4.59885	-0.00591659	0.681833	-2.95932	
4.60021	-0.00592066	0.677692	-2.96134	
4.60156	-0.0059247	0.673574	-2.96335	
4.6029	-0.00592869	0.669481	-2.96534	
4.60424	-0.00593265	0.66541	-2.96731	
4.60556	-0.00593658	0.661363	-2.96926	
4.60688	-0.00594046	0.657339	-2.9712	
4.60819	-0.00594432	0.653339	-2.97312	
4.6095	-0.00594813	0.649361	-2.97502	
4.61079	-0.00595191	0.645406	-2.9769	
4.61208	-0.00595566	0.641475	-2.97876	
4.61336	-0.00595937	0.637565	-2.98061	
4.61463	-0.00596305	0.633679	-2.98244	
4.61589	-0.00596669	0.629815	-2.98425	
4.61715	-0.0059703	0.625973	-2.98605	
4.61839	-0.00597388	0.622153	-2.98783	
4.61964	-0.00597742	0.618355	-2.98959	
4.62087	-0.00598093	0.61458	-2.99134	
4.62209	-0.0059844	0.610826	-2.99307	
4.62331	-0.00598785	0.607094	-2.99478	
4.62452	-0.00599126	0.603384	-2.99648	
4.62573	-0.00599464	0.599696	-2.99816	
4.62692	-0.00599799	0.596028	-2.99983	
4.62811	-0.0060013	0.592383	-3.00148	
4.62929	-0.00600459	0.588758	-3.00311	
4.63047	-0.00600784	0.585154	-3.00473	
4.63163	-0.00601106	0.581572	-3.00633	
4.63279	-0.00601426	0.57801	-3.00792	
4.63394	-0.00601742	0.57447	-3.0095	
4.63509	-0.00602055	0.570949	-3.01106	
4.63623	-0.00602366	0.56745	-3.0126	
4.63736	-0.00602673	0.563971	-3.01413	
4.63848	-0.00602977	0.560512	-3.01564	
4.6396	-0.00603279	0.557073	-3.01714	
4.64071	-0.00603577	0.553655	-3.01863	
4.64182	-0.00603873	0.550257	-3.0201	
4.64291	-0.00604166	0.546878	-3.02156	
4.644	-0.00604456	0.54352	-3.023	
4.64509	-0.00604744	0.540181	-3.02443	
4.64616	-0.00605028	0.536862	-3.02585	
4.64723	-0.0060531	0.533562	-3.02725	
4.6483	-0.00605589	0.530282	-3.02864	
4.64936	-0.00605866	0.527021	-3.03002	
4.65041	-0.0060614	0.523779	-3.03138	
4.65145	-0.00606411	0.520557	-3.03273	
4.65249	-0.00606679	0.517353	-3.03406	
4.65352	-0.00606945	0.514168	-3.03539	
4.65455	-0.00607208	0.511003	-3.0367	
4.65556	-0.00607469	0.507855	-3.038	
4.65658	-0.00607728	0.504727	-3.03928	
4.65758	-0.00607983	0.501617	-3.04055	
4.65858	-0.00608237	0.498525	-3.04181	
4.65958	-0.00608487	0.495452	-3.04306	
4.66057	-0.00608736	0.492397	-3.0443	
4.66155	-0.00608982	0.48936	-3.04552	
4.66252	-0.00609225	0.486341	-3.04673	
4.66349	-0.00609466	0.48334	-3.04793	
4.66446	-0.00609705	0.480357	-3.04912	
4.66541	-0.00609942	0.477391	-3.0503	
4.66637	-0.00610176	0.474443	-3.05146	
4.66731	-0.00610407	0.471513	-3.05261	
4.66825	-0.00610637	0.4686	-3.05376	
4.66919	-0.00610864	0.465705	-3.05489	
4.67012	-0.00611089	0.462827	-3.05601	
4.67104	-0.00611312	0.459966	-3.05712	
4.67196	-0.00611533	0.457122	-3.05821	
4.67287	-0.00611751	0.454295	-3.0593	
4.67377	-0.00611968	0.451485	-3.06038	
4.67467	-0.00612182	0.448691	-3.06144	
4.67557	-0.00612394	0.445915	-3.0625	
4.67646	-0.00612604	0.443155	-3.06354	
4.67734	-0.00612812	0.440411	-3.06457	
4.67822	-0.00613017	0.437684	-3.0656	
4.67909	-0.00613221	0.434973	-3.06661	
4.67996	-0.00613423	0.432279	-3.06762	
4.68082	-0.00613623	0.4296	-3.06861	
4.68168	-0.0061382	0.426938	-3.06959	
4.68253	-0.00614016	0.424292	-3.07057	
4.68337	-0.0061421	0.421661	-3.07153	
4.68421	-0.00614402	0.419047	-3.07249	
4.68505	-0.00614592	0.416448	-3.07343	
4.68588	-0.0061478	0.413865	-3.07437	
4.6867	-0.00614966	0.411297	-3.07529	
4.68752	-0.0061515	0.408745	-3.07621	
4.68834	-0.00615332	0.406208	-3.07712	
4.68915	-0.00615513	0.403686	-3.07801	
4.68995	-0.00615692	0.40118	-3.0789	
4.69075	-0.00615869	0.398689	-3.07978	
4.69155	-0.00616044	0.396212	-3.08066	
4.69234	-0.00616217	0.393751	-3.08152	
4.69312	-0.00616389	0.391305	-3.08237	
4.6939	-0.00616559	0.388873	-3.08322	
4.69468	-0.00616727	0.386456	-3.08405	
4.69545	-0.00616894	0.384054	-3.08488	
4.69622	-0.00617059	0.381666	-3.0857	
4.69698	-0.00617222	0.379293	-3.08652	
4.69773	-0.00617383	0.376934	-3.08732	
4.69848	-0.00617543	0.374589	-3.08811	
4.69923	-0.00617702	0.372258	-3.0889	
4.69997	-0.00617858	0.369942	-3.08968	
4.70071	-0.00618013	0.36764	-3.09045	
4.70144	-0.00618167	0.365351	-3.09122	
4.70217	-0.00618319	0.363077	-3.09197	
4.7029	-0.00618469	0.360816	-3.09272	
4.70362	-0.00618618	0.358569	-3.09346	
4.70433	-0.00618765	0.356336	-3.09419	
4.70504	-0.00618911	0.354116	-3.09492	
4.70575	-0.00619055	0.35191	-3.09564	
4.70645	-0.00619198	0.349717	-3.09635	
4.70715	-0.0061934	0.347538	-3.09705	
4.70784	-0.0061948	0.345371	-3.09775	
4.70853	-0.00619618	0.343218	-3.09844	
4.70921	-0.00619755	0.341079	-3.09912	
4.70989	-0.00619891	0.338952	-3.09979	
4.71057	-0.00620025	0.336838	-3.10046	
4.71124	-0.00620158	0.334737	-3.10112	
4.71191	-0.0062029	0.332649	-3.10178	
4.71257	-0.0062042	0.330573	-3.10242	
4.71323	-0.00620549	0.32851	-3.10306	
4.71388	-0.00620676	0.32646	-3.1037	
4.71453	-0.00620803	0.324423	-3.10433	
4.71518	-0.00620927	0.322397	-3.10495	
4.71582	-0.00621051	0.320385	-3.10556	
4.71646	-0.00621173	0.318384	-3.10617	
4.7171	-0.00621294	0.316396	-3.10677	
4.71773	-0.00621414	0.31442	-3.10737	
4.71836	-0.00621533	0.312456	-3.10796	
4.71898	-0.0062165	0.310504	-3.10854	
4.7196	-0.00621766	0.308564	-3.10912	
4.72021	-0.00621881	0.306636	-3.10969	
4.72082	-0.00621995	0.304719	-3.11026	
4.72143	-0.00622108	0.302815	-3.11082	
4.72203	-0.00622219	0.300922	-3.11137	
4.72263	-0.00622329	0.29904	-3.11192	
4.72323	-0.00622438	0.297171	-3.11246	
4.72382	-0.00622546	0.295312	-3.113	
4.72441	-0.00622653	0.293466	-3.11353	
4.725	-0.00622759	0.29163	-3.11406	
4.72558	-0.00622864	0.289806	-3.11458	
4.72616	-0.00622967	0.287993	-3.11509	
4.72673	-0.0062307	0.286191	-3.1156	
4.7273	-0.00623171	0.2844	-3.11611	
4.72787	-0.00623271	0.28262	-3.11661	
4.72843	-0.00623371	0.280851	-3.1171	
4.72899	-0.00623469	0.279093	-3.11759	
4.72955	-0.00623566	0.277346	-3.11807	
4.7301	-0.00623662	0.27561	-3.11855	
4.73065	-0.00623758	0.273884	-3.11902	
4.7312	-0.00623852	0.272169	-3.11949	
4.73174	-0.00623945	0.270465	-3.11996	
4.73228	-0.00624037	0.268771	-3.12041	
4.73281	-0.00624128	0.267087	-3.12087	
4.73335	-0.00624219	0.265414	-3.12132	
4.73388	-0.00624308	0.263751	-3.12176	
4.7344	-0.00624397	0.262098	-3.1222	
4.73492	-0.00624484	0.260456	-3.12264	
4.73544	-0.00624571	0.258824	-3.12307	
4.73596	-0.00624656	0.257201	-3.12349	
4.73647	-0.00624741	0.255589	-3.12392	
4.73698	-0.00624825	0.253987	-3.12433	
4.73749	-0.00624908	0.252395	-3.12475	
4.73799	-0.0062499	0.250812	-3.12515	
4.73849	-0.00625071	0.24924	-3.12556	
4.73899	-0.00625152	0.247677	-3.12596	
4.73948	-0.00625231	0.246123	-3.12635	
4.73997	-0.0062531	0.24458	-3.12674	
4.74046	-0.00625388	0.243045	-3.12713	
4.74095	-0.00625465	0.241521	-3.12751	
4.74143	-0.00625541	0.240006	-3.12789	
4.74191	-0.00625616	0.2385	-3.12827	
4.74238	-0.00625691	0.237003	-3.12864	
4.74285	-0.00625765	0.235516	-3.12901	
4.74332	-0.00625838	0.234038	-3.12937	
4.74379	-0.0062591	0.232569	-3.12973	
4.74425	-0.00625981	0.231109	-3.13008	
4.74471	-0.00626052	0.229659	-3.13044	
4.74517	-0.00626122	0.228217	-3.13078	
4.74563	-0.00626191	0.226784	-3.13113	
4.74608	-0.0062626	0.22536	-3.13147	
4.74653	-0.00626328	0.223945	-3.13181	
4.74697	-0.00626395	0.222539	-3.13214	
4.74742	-0.00626461	0.221141	-3.13247	
